timestamp,proceso,mensaje,log_category,run_name
2026-09-04 04:50:58.470,spid58s,808 transactions rolled forward in database 'SteelNort' (5:0). This is an informational message only. No user action is required.,INFO,carga1
2026-09-04 04:50:58.720,spid24s,0 transactions rolled back in database 'SteelNort' (5:0). This is an informational message only. No user action is required.,INFO,carga1
2026-09-04 04:50:58.720,spid24s,Parallel redo is shutdown for database 'SteelNort' with worker pool size [3].,INFO,carga1
2026-09-04 04:50:58.730,spid26s,"[2]. Feature Status: PVS: 0. CTR: 0. ConcurrentPFSUpdate: 1. ConcurrentGAMUpdate: 1. ConcurrentSGAMUpdate: 1, CleanupUnderUserTransaction: 0. TranLevelPVS: 0",INFO,carga1
2026-09-04 04:50:58.740,spid26s,Starting up database 'tempdb'.,STARTUP,carga1
2026-09-04 04:50:59.820,spid26s,The tempdb database has 8 data file(s).,INFO,carga1
2026-09-04 04:50:59.840,spid34s,The Service Broker endpoint is in disabled or stopped state.,INFO,carga1
2026-09-04 04:50:59.850,spid34s,The Database Mirroring endpoint is in disabled or stopped state.,INFO,carga1
2026-09-04 04:50:59.860,spid34s,Service Broker manager has started.,STARTUP,carga1
2026-09-04 04:50:59.870,spid24s,Recovery is complete. This is an informational message only. No user action is required.,STARTUP,carga1
2026-09-04 04:57:47.820,spid70,Attempting to load library 'xplog70.dll' into memory. This is an informational message only. No user action is required.,INFO,carga1
2026-09-04 04:57:47.870,spid70,Using 'xplog70.dll' version '2022.160.4265' to execute extended stored procedure 'xp_msver'. This is an informational message only; no user action is required.,INFO,carga1
2026-09-04 04:58:55.320,spid73,Attempting to load library 'xpstar.dll' into memory. This is an informational message only. No user action is required.,INFO,carga1
2026-09-04 04:58:55.360,spid73,Using 'xpstar.dll' version '2022.160.4265' to execute extended stored procedure 'xp_readerrorlog'. This is an informational message only; no user action is required.,ERROR,carga1
2026-09-07 04:21:46.880,Server,Microsoft SQL Server 2022 (RTM-CU26) (KB5093420) - 16.0.4265.3 (X64) Jul 7 2026 14:37:25 Copyright (C) 2022 Microsoft Corporation Developer Edition (64-bit) on Linux (Ubuntu 22.04.5 LTS) <X64>,INFO,carga2
2026-09-07 04:21:46.890,Server,UTC adjustment: 0:00,INFO,carga2
2026-09-07 04:21:46.890,Server,(c) Microsoft Corporation.,INFO,carga2
2026-09-07 04:21:46.890,Server,All rights reserved.,INFO,carga2
2026-09-07 04:21:46.890,Server,Server process ID is 456.,INFO,carga2
2026-09-07 04:21:46.890,Server,Logging SQL Server messages in file '/var/opt/mssql/log/errorlog'.,ERROR,carga2
2026-09-07 04:21:46.890,Server,Registry startup parameters: -d /var/opt/mssql/data/master.mdf -l /var/opt/mssql/data/mastlog.ldf -e /var/opt/mssql/log/errorlog,ERROR,carga2
2026-09-07 04:21:46.910,Server,"SQL Server detected 1 sockets with 3 cores per socket and 6 logical processors per socket, 6 total logical processors; using 6 logical processors based on SQL Server licensing. This is an informational message; no user action is required.",INFO,carga2
2026-09-07 04:21:46.910,Server,SQL Server is starting at normal priority base (=7). This is an informational message only. No user action is required.,STARTUP,carga2
2026-09-07 04:21:46.910,Server,"Detected 3916 MB of RAM, 2810 MB of available memory, 2810 MB of available page file. This is an informational message; no user action is required.",INFO,carga2
2026-09-07 04:21:46.920,Server,Using conventional memory in the memory manager.,INFO,carga2
2026-09-07 04:21:46.920,Server,Detected pause instruction latency: 140 cycles.,PERFORMANCE,carga2
2026-09-07 04:21:46.920,Server,"SQL Server detected the following NUMA node configuration (NUMA Node number 0, Processor Group number 0, CPU Mask 0x000000000000003f).",CONFIGURATION,carga2
2026-09-07 04:21:46.930,Server,Page exclusion bitmap is enabled.,INFO,carga2
2026-09-07 04:21:47.010,Server,Buffer pool extension is not supported on Linux platform.,INFO,carga2
2026-09-07 04:21:47.010,Server,Buffer Pool: Allocating 4194304 bytes for 441366 hashPages.,INFO,carga2
2026-09-07 04:21:47.310,Server,Buffer pool extension is already disabled. No action is necessary.,INFO,carga2
2026-09-07 04:21:48.150,Server,Installing Client TLS certificates to the store.,INFO,carga2
2026-09-07 04:21:48.180,Server,CPU vectorization level(s) detected: SSE SSE2 SSE3 SSSE3 SSE41 SSE42 AVX AVX2 POPCNT BMI1 BMI2 AVX512 (F CD BW DQ VL IFMA VBMI VBMI2 VNNI BITALG VPOQCNTDQ VP2INTERSECT),INFO,carga2
2026-09-07 04:21:48.300,Server,Successfully initialized the TLS configuration. Allowed TLS protocol versions are ['1.0 1.1 1.2']. Allowed TLS ciphers are ['ECDHE-ECDSA-AES128-GCM-SHA256:ECDHE-ECDSA-AES256-GCM-SHA384:ECDHE-RSA-AES128-GCM-SHA256:ECDHE-RSA-AES256-GCM-SHA384:ECDHE-ECDSA-AES128-SHA256:ECDHE-ECDSA-AES256-SHA384:ECDHE-ECDSA-AES256-SHA:ECDHE-ECDSA-AES128-SHA:AES256-GCM-SHA384:AES128-GCM-SHA256:AES256-SHA256:AES128-SHA256:AES256-SHA:AES128-SHA:!DHE-RSA-AES256-GCM-SHA384:!DHE-RSA-AES128-GCM-SHA256:!DHE-RSA-AES256-SHA:!DHE-RSA-AES128-SHA'].,CONFIGURATION,carga2
2026-09-07 04:21:48.350,Server,"Query Store settings initialized with enabled = 1,",CONFIGURATION,carga2
2026-09-07 04:21:48.380,Server,The maximum number of dedicated administrator connections for this instance is '1',INFO,carga2
2026-09-07 04:21:48.390,Server,Node configuration: node 0: CPU mask: 0x000000000000003f:0 Active CPU mask: 0x000000000000003f:0. This message provides a description of the NUMA configuration for this computer. This is an informational message only. No user action is required.,CONFIGURATION,carga2
2026-09-07 04:21:48.410,Server,Using dynamic lock allocation. Initial allocation of 2500 Lock blocks and 5000 Lock Owner blocks per node. This is an informational message only. No user action is required.,INFO,carga2
2026-09-07 04:21:48.460,Server,In-Memory OLTP initialized on lowend machine.,INFO,carga2
2026-09-07 04:21:48.540,Server,[INFO] Created Extended Events session 'hkenginexesession',INFO,carga2
2026-09-07 04:21:48.540,Server,Database Instant File Initialization: enabled. For security and performance considerations see the topic 'Database Instant File Initialization' in SQL Server Books Online. This is an informational message only. No user action is required.,PERFORMANCE,carga2
2026-09-07 04:21:48.550,Server,CLR version v4.0.30319 loaded.,INFO,carga2
2026-09-07 04:21:48.570,Server,Total Log Writer threads: 2. This is an informational message; no user action is required.,INFO,carga2
2026-09-07 04:21:48.580,Server,clwb is selected for pmem flush operation.,INFO,carga2
2026-09-07 04:21:48.600,Server,Software Usage Metrics is disabled.,INFO,carga2
2026-09-07 04:21:48.630,spid23s,"[1]. Feature Status: PVS: 0. CTR: 0. ConcurrentPFSUpdate: 1. ConcurrentGAMUpdate: 1. ConcurrentSGAMUpdate: 1, CleanupUnderUserTransaction: 0. TranLevelPVS: 0",INFO,carga2
2026-09-07 04:21:48.640,spid23s,Starting up database 'master'.,STARTUP,carga2
2026-09-07 04:21:48.840,spid23s,26 transactions rolled forward in database 'master' (1:0). This is an informational message only. No user action is required.,INFO,carga2
2026-09-07 04:21:48.920,spid23s,0 transactions rolled back in database 'master' (1:0). This is an informational message only. No user action is required.,INFO,carga2
2026-09-07 04:21:48.920,spid23s,Recovery is writing a checkpoint in database 'master' (1). This is an informational message only. No user action is required.,STARTUP,carga2
2026-09-07 04:21:49.120,spid23s,"[32762]. Feature Status: PVS: 0. CTR: 0. ConcurrentPFSUpdate: 1. ConcurrentGAMUpdate: 1. ConcurrentSGAMUpdate: 1, CleanupUnderUserTransaction: 0. TranLevelPVS: 0",INFO,carga2
2026-09-07 04:21:49.130,spid26s,"[32767]. Feature Status: PVS: 0. CTR: 0. ConcurrentPFSUpdate: 1. ConcurrentGAMUpdate: 1. ConcurrentSGAMUpdate: 1, CleanupUnderUserTransaction: 0. TranLevelPVS: 0",INFO,carga2
2026-09-07 04:21:49.130,spid23s,Starting up database 'model_replicatedmaster'.,STARTUP,carga2
2026-09-07 04:21:49.140,spid26s,Starting up database 'mssqlsystemresource'.,STARTUP,carga2
2026-09-07 04:21:49.140,spid26s,The resource database build version is 16.00.4265. This is an informational message only. No user action is required.,INFO,carga2
2026-09-07 04:21:49.180,spid26s,"[3]. Feature Status: PVS: 0. CTR: 0. ConcurrentPFSUpdate: 1. ConcurrentGAMUpdate: 1. ConcurrentSGAMUpdate: 1, CleanupUnderUserTransaction: 0. TranLevelPVS: 0",INFO,carga2
2026-09-07 04:21:49.190,spid26s,Starting up database 'model'.,STARTUP,carga2
2026-09-07 04:21:49.280,Server,Common language runtime (CLR) functionality initialized.,INFO,carga2
2026-09-07 04:21:49.290,spid23s,Converting database 'model_replicatedmaster' from version 927 to the current version 957.,INFO,carga2
2026-09-07 04:21:49.290,spid23s,Database 'model_replicatedmaster' running the upgrade step from version 927 to version 928.,INFO,carga2
2026-09-07 04:21:49.360,spid23s,Database 'model_replicatedmaster' running the upgrade step from version 928 to version 929.,INFO,carga2
2026-09-07 04:21:49.450,spid23s,Database 'model_replicatedmaster' running the upgrade step from version 929 to version 930.,INFO,carga2
2026-09-07 04:21:49.480,spid23s,Database 'model_replicatedmaster' running the upgrade step from version 930 to version 931.,INFO,carga2
2026-09-07 04:21:49.500,spid23s,Database 'model_replicatedmaster' running the upgrade step from version 931 to version 932.,INFO,carga2
2026-09-07 04:21:49.520,spid23s,Database 'model_replicatedmaster' running the upgrade step from version 932 to version 933.,INFO,carga2
2026-09-07 04:21:49.550,Server,External governance manager initialized,INFO,carga2
2026-09-07 04:21:49.550,spid23s,Database 'model_replicatedmaster' running the upgrade step from version 933 to version 934.,INFO,carga2
2026-09-07 04:21:49.570,spid23s,Database 'model_replicatedmaster' running the upgrade step from version 934 to version 935.,INFO,carga2
2026-09-07 04:21:49.590,spid23s,Database 'model_replicatedmaster' running the upgrade step from version 935 to version 936.,INFO,carga2
2026-09-07 04:21:49.610,spid23s,Database 'model_replicatedmaster' running the upgrade step from version 936 to version 937.,INFO,carga2
2026-09-07 04:21:49.640,spid23s,Database 'model_replicatedmaster' running the upgrade step from version 937 to version 938.,INFO,carga2
2026-09-07 04:21:49.660,spid23s,Database 'model_replicatedmaster' running the upgrade step from version 938 to version 939.,INFO,carga2
2026-09-07 04:21:49.690,spid23s,Database 'model_replicatedmaster' running the upgrade step from version 939 to version 940.,INFO,carga2
2026-09-07 04:21:49.690,spid33s,A self-generated certificate was successfully loaded for encryption.,INFO,carga2
2026-09-07 04:21:49.690,spid33s,Server is listening on [ 'any' <ipv6> 1433] accept sockets 1.,INFO,carga2
2026-09-07 04:21:49.700,spid33s,Server is listening on [ 'any' <ipv4> 1433] accept sockets 1.,INFO,carga2
2026-09-07 04:21:49.710,Server,Server is listening on [ ::1 <ipv6> 1434] accept sockets 1.,INFO,carga2
2026-09-07 04:21:49.710,Server,Server is listening on [ 127.0.0.1 <ipv4> 1434] accept sockets 1.,INFO,carga2
2026-09-07 04:21:49.710,Server,Dedicated admin connection support was established for listening locally on port 1434.,INFO,carga2
2026-09-07 04:21:49.720,spid23s,Database 'model_replicatedmaster' running the upgrade step from version 940 to version 941.,INFO,carga2
2026-09-07 04:21:49.720,spid33s,Server is listening on [ ::1 <ipv6> 1431] accept sockets 1.,INFO,carga2
2026-09-07 04:21:49.730,spid33s,Server is listening on [ 127.0.0.1 <ipv4> 1431] accept sockets 1.,INFO,carga2
2026-09-07 04:21:49.730,spid33s,SQL Server is now ready for client connections. This is an informational message; no user action is required.,STARTUP,carga2
2026-09-07 04:21:49.750,spid23s,Database 'model_replicatedmaster' running the upgrade step from version 941 to version 942.,INFO,carga2
2026-09-07 04:21:49.770,spid23s,Database 'model_replicatedmaster' running the upgrade step from version 942 to version 943.,INFO,carga2
2026-09-07 04:21:49.870,spid23s,Database 'model_replicatedmaster' running the upgrade step from version 943 to version 944.,INFO,carga2
2026-09-07 04:21:49.900,spid23s,Database 'model_replicatedmaster' running the upgrade step from version 944 to version 945.,INFO,carga2
2026-09-07 04:21:49.940,spid23s,Database 'model_replicatedmaster' running the upgrade step from version 945 to version 946.,INFO,carga2
2026-09-07 04:21:49.960,spid23s,Database 'model_replicatedmaster' running the upgrade step from version 946 to version 947.,INFO,carga2
2026-09-07 04:21:49.990,spid23s,Database 'model_replicatedmaster' running the upgrade step from version 947 to version 948.,INFO,carga2
2026-09-07 04:21:50.010,spid23s,Database 'model_replicatedmaster' running the upgrade step from version 948 to version 949.,INFO,carga2
2026-09-07 04:21:50.060,spid23s,Database 'model_replicatedmaster' running the upgrade step from version 949 to version 950.,INFO,carga2
2026-09-07 04:21:50.080,spid23s,Database 'model_replicatedmaster' running the upgrade step from version 950 to version 951.,INFO,carga2
2026-09-07 04:21:50.110,spid23s,Database 'model_replicatedmaster' running the upgrade step from version 951 to version 952.,INFO,carga2
2026-09-07 04:21:50.130,spid23s,Database 'model_replicatedmaster' running the upgrade step from version 952 to version 953.,INFO,carga2
2026-09-07 04:21:50.170,Logon,"Error: 18456, Severity: 14, State: 38.",ERROR,carga2
2026-09-07 04:21:50.170,Logon,Login failed for user 'sa'. Reason: Failed to open the explicitly specified database 'SteelNort'. [CLIENT: 10.89.3.3],INFO,carga2
2026-09-07 04:21:50.200,spid23s,Database 'model_replicatedmaster' running the upgrade step from version 953 to version 954.,INFO,carga2
2026-09-07 04:21:50.220,spid23s,Database 'model_replicatedmaster' running the upgrade step from version 954 to version 955.,INFO,carga2
2026-09-07 04:21:50.250,spid23s,Database 'model_replicatedmaster' running the upgrade step from version 955 to version 956.,INFO,carga2
2026-09-07 04:21:50.310,spid23s,Database 'model_replicatedmaster' running the upgrade step from version 956 to version 957.,INFO,carga2
2026-09-07 04:21:50.470,spid23s,"[32761]. Feature Status: PVS: 0. CTR: 0. ConcurrentPFSUpdate: 1. ConcurrentGAMUpdate: 1. ConcurrentSGAMUpdate: 1, CleanupUnderUserTransaction: 0. TranLevelPVS: 0",INFO,carga2
2026-09-07 04:21:50.470,spid23s,Starting up database 'model_msdb'.,STARTUP,carga2
2026-09-07 04:21:50.630,spid23s,Converting database 'model_msdb' from version 927 to the current version 957.,INFO,carga2
2026-09-07 04:21:50.630,spid23s,Database 'model_msdb' running the upgrade step from version 927 to version 928.,INFO,carga2
2026-09-07 04:21:50.670,spid23s,Database 'model_msdb' running the upgrade step from version 928 to version 929.,INFO,carga2
2026-09-07 04:21:50.750,spid23s,Database 'model_msdb' running the upgrade step from version 929 to version 930.,INFO,carga2
2026-09-07 04:21:50.790,spid23s,Database 'model_msdb' running the upgrade step from version 930 to version 931.,INFO,carga2
2026-09-07 04:21:50.840,spid23s,Database 'model_msdb' running the upgrade step from version 931 to version 932.,INFO,carga2
2026-09-07 04:21:50.870,spid23s,Database 'model_msdb' running the upgrade step from version 932 to version 933.,INFO,carga2
2026-09-07 04:21:50.890,spid23s,Database 'model_msdb' running the upgrade step from version 933 to version 934.,INFO,carga2
2026-09-07 04:21:50.920,spid23s,Database 'model_msdb' running the upgrade step from version 934 to version 935.,INFO,carga2
2026-09-07 04:21:50.940,spid23s,Database 'model_msdb' running the upgrade step from version 935 to version 936.,INFO,carga2
2026-09-07 04:21:50.960,spid23s,Database 'model_msdb' running the upgrade step from version 936 to version 937.,INFO,carga2
2026-09-07 04:21:50.980,spid23s,Database 'model_msdb' running the upgrade step from version 937 to version 938.,INFO,carga2
2026-09-07 04:21:51.010,spid23s,Database 'model_msdb' running the upgrade step from version 938 to version 939.,INFO,carga2
2026-09-07 04:21:51.030,spid23s,Database 'model_msdb' running the upgrade step from version 939 to version 940.,INFO,carga2
2026-09-07 04:21:51.060,spid23s,Database 'model_msdb' running the upgrade step from version 940 to version 941.,INFO,carga2
2026-09-07 04:21:51.080,spid23s,Database 'model_msdb' running the upgrade step from version 941 to version 942.,INFO,carga2
2026-09-07 04:21:51.100,spid23s,Database 'model_msdb' running the upgrade step from version 942 to version 943.,INFO,carga2
2026-09-07 04:21:51.160,spid23s,Database 'model_msdb' running the upgrade step from version 943 to version 944.,INFO,carga2
2026-09-07 04:21:51.190,spid23s,Database 'model_msdb' running the upgrade step from version 944 to version 945.,INFO,carga2
2026-09-07 04:21:51.240,spid23s,Database 'model_msdb' running the upgrade step from version 945 to version 946.,INFO,carga2
2026-09-07 04:21:51.270,spid23s,Database 'model_msdb' running the upgrade step from version 946 to version 947.,INFO,carga2
2026-09-07 04:21:51.290,spid23s,Database 'model_msdb' running the upgrade step from version 947 to version 948.,INFO,carga2
2026-09-07 04:21:51.320,spid23s,Database 'model_msdb' running the upgrade step from version 948 to version 949.,INFO,carga2
2026-09-07 04:21:51.350,spid23s,Database 'model_msdb' running the upgrade step from version 949 to version 950.,INFO,carga2
2026-09-07 04:21:51.380,spid23s,Database 'model_msdb' running the upgrade step from version 950 to version 951.,INFO,carga2
2026-09-07 04:21:51.430,spid23s,Database 'model_msdb' running the upgrade step from version 951 to version 952.,INFO,carga2
2026-09-07 04:21:51.470,spid23s,Database 'model_msdb' running the upgrade step from version 952 to version 953.,INFO,carga2
2026-09-07 04:21:51.510,spid23s,Database 'model_msdb' running the upgrade step from version 953 to version 954.,INFO,carga2
2026-09-07 04:21:51.560,spid23s,Database 'model_msdb' running the upgrade step from version 954 to version 955.,INFO,carga2
2026-09-07 04:21:51.580,spid23s,Database 'model_msdb' running the upgrade step from version 955 to version 956.,INFO,carga2
2026-09-07 04:21:51.750,spid23s,Database 'model_msdb' running the upgrade step from version 956 to version 957.,INFO,carga2
2026-09-07 04:21:52.030,spid23s,Resource governor reconfiguration succeeded.,CONFIGURATION,carga2
2026-09-07 04:21:52.030,spid23s,SQL Server Audit is starting the audits. This is an informational message. No user action is required.,STARTUP,carga2
2026-09-07 04:21:52.030,spid41s,Attribute synchronization initialized,INFO,carga2
2026-09-07 04:21:52.040,spid41s,Attribute synchronization manager initialized,INFO,carga2
2026-09-07 04:21:52.040,spid23s,SQL Server Audit has started the audits. This is an informational message. No user action is required.,STARTUP,carga2
2026-09-07 04:21:52.210,spid23s,"SQL Trace ID 1 was started by login ""sa"".",STARTUP,carga2
2026-09-07 04:21:52.250,spid23s,Server name is 'fadf03e4e65e'. This is an informational message only. No user action is required.,INFO,carga2
2026-09-07 04:21:52.310,spid26s,Clearing tempdb database.,INFO,carga2
2026-09-07 04:21:52.320,spid57s,"[4]. Feature Status: PVS: 0. CTR: 0. ConcurrentPFSUpdate: 1. ConcurrentGAMUpdate: 1. ConcurrentSGAMUpdate: 1, CleanupUnderUserTransaction: 0. TranLevelPVS: 0",INFO,carga2
2026-09-07 04:21:52.320,spid60s,Always On: The availability replica manager is starting. This is an informational message only. No user action is required.,STARTUP,carga2
2026-09-07 04:21:52.320,spid58s,"[5]. Feature Status: PVS: 0. CTR: 0. ConcurrentPFSUpdate: 1. ConcurrentGAMUpdate: 1. ConcurrentSGAMUpdate: 1, CleanupUnderUserTransaction: 0. TranLevelPVS: 0",INFO,carga2
2026-09-07 04:21:52.330,spid57s,Starting up database 'msdb'.,STARTUP,carga2
2026-09-07 04:21:52.330,spid60s,Always On: The availability replica manager is waiting for the instance of SQL Server to allow client connections. This is an informational message only. No user action is required.,INFO,carga2
2026-09-07 04:21:52.360,spid58s,Starting up database 'SteelNort'.,STARTUP,carga2
2026-09-07 04:21:52.360,spid58s,RemoveStaleDbEntries: Cleanup of stale DB entries called for database ID: [5],INFO,carga2
2026-09-07 04:21:52.370,spid58s,RemoveStaleDbEntries: Cleanup of stale DB entries skipped because master db is not memory optimized. DbId: 5.,INFO,carga2
2026-09-07 04:21:52.540,spid58s,Parallel redo is started for database 'SteelNort' with worker pool size [3].,STARTUP,carga2
2026-09-07 04:21:52.600,spid23s,Recovery is writing a checkpoint in database 'msdb' (4). This is an informational message only. No user action is required.,STARTUP,carga2
2026-09-07 04:21:52.750,spid26s,"[2]. Feature Status: PVS: 0. CTR: 0. ConcurrentPFSUpdate: 1. ConcurrentGAMUpdate: 1. ConcurrentSGAMUpdate: 1, CleanupUnderUserTransaction: 0. TranLevelPVS: 0",INFO,carga2
2026-09-07 04:21:52.760,spid26s,Starting up database 'tempdb'.,STARTUP,carga2
2026-09-07 04:21:52.930,spid58s,Recovery of database 'SteelNort' (5) is 1% complete (approximately 32 seconds remain). Phase 2 of 3. This is an informational message only. No user action is required.,STARTUP,carga2
2026-09-07 04:21:53.190,spid58s,694 transactions rolled forward in database 'SteelNort' (5:0). This is an informational message only. No user action is required.,INFO,carga2
2026-09-07 04:21:53.250,spid23s,0 transactions rolled back in database 'SteelNort' (5:0). This is an informational message only. No user action is required.,INFO,carga2
2026-09-07 04:21:53.260,spid23s,Recovery is writing a checkpoint in database 'SteelNort' (5). This is an informational message only. No user action is required.,STARTUP,carga2
2026-09-07 04:21:53.310,spid23s,Parallel redo is shutdown for database 'SteelNort' with worker pool size [3].,INFO,carga2
2026-09-07 04:21:53.610,spid24s,Using 'dbghelp.dll' version '4.0.5',INFO,carga2
2026-09-07 04:21:53.980,spid26s,The tempdb database has 8 data file(s).,INFO,carga2
2026-09-07 04:21:54.000,spid57s,The Service Broker endpoint is in disabled or stopped state.,INFO,carga2
2026-09-07 04:21:54.000,spid57s,The Database Mirroring endpoint is in disabled or stopped state.,INFO,carga2
2026-09-07 04:21:54.020,spid57s,Service Broker manager has started.,STARTUP,carga2
2026-09-07 04:21:54.020,spid23s,Recovery is complete. This is an informational message only. No user action is required.,STARTUP,carga2
2026-09-07 04:26:22.600,spid71,Attempting to load library 'xpstar.dll' into memory. This is an informational message only. No user action is required.,INFO,carga2
2026-09-07 04:26:22.680,spid71,Using 'xpstar.dll' version '2022.160.4265' to execute extended stored procedure 'xp_readerrorlog'. This is an informational message only; no user action is required.,ERROR,carga2
2026-09-07 04:28:57.700,spid82,Attempting to load library 'xplog70.dll' into memory. This is an informational message only. No user action is required.,INFO,carga2
2026-09-07 04:28:57.780,spid82,Using 'xplog70.dll' version '2022.160.4265' to execute extended stored procedure 'xp_msver'. This is an informational message only; no user action is required.,INFO,carga2
2026-09-07 04:21:46.880,Server,Microsoft SQL Server 2022 (RTM-CU26) (KB5093420) - 16.0.4265.3 (X64) Jul 7 2026 14:37:25 Copyright (C) 2022 Microsoft Corporation Developer Edition (64-bit) on Linux (Ubuntu 22.04.5 LTS) <X64>,INFO,carga3
2026-09-07 04:21:46.890,Server,UTC adjustment: 0:00,INFO,carga3
2026-09-07 04:21:46.890,Server,(c) Microsoft Corporation.,INFO,carga3
2026-09-07 04:21:46.890,Server,All rights reserved.,INFO,carga3
2026-09-07 04:21:46.890,Server,Server process ID is 456.,INFO,carga3
2026-09-07 04:21:46.890,Server,Logging SQL Server messages in file '/var/opt/mssql/log/errorlog'.,ERROR,carga3
2026-09-07 04:21:46.890,Server,Registry startup parameters: -d /var/opt/mssql/data/master.mdf -l /var/opt/mssql/data/mastlog.ldf -e /var/opt/mssql/log/errorlog,ERROR,carga3
2026-09-07 04:21:46.910,Server,"SQL Server detected 1 sockets with 3 cores per socket and 6 logical processors per socket, 6 total logical processors; using 6 logical processors based on SQL Server licensing. This is an informational message; no user action is required.",INFO,carga3
2026-09-07 04:21:46.910,Server,SQL Server is starting at normal priority base (=7). This is an informational message only. No user action is required.,STARTUP,carga3
2026-09-07 04:21:46.910,Server,"Detected 3916 MB of RAM, 2810 MB of available memory, 2810 MB of available page file. This is an informational message; no user action is required.",INFO,carga3
2026-09-07 04:21:46.920,Server,Using conventional memory in the memory manager.,INFO,carga3
2026-09-07 04:21:46.920,Server,Detected pause instruction latency: 140 cycles.,PERFORMANCE,carga3
2026-09-07 04:21:46.920,Server,"SQL Server detected the following NUMA node configuration (NUMA Node number 0, Processor Group number 0, CPU Mask 0x000000000000003f).",CONFIGURATION,carga3
2026-09-07 04:21:46.930,Server,Page exclusion bitmap is enabled.,INFO,carga3
2026-09-07 04:21:47.010,Server,Buffer pool extension is not supported on Linux platform.,INFO,carga3
2026-09-07 04:21:47.010,Server,Buffer Pool: Allocating 4194304 bytes for 441366 hashPages.,INFO,carga3
2026-09-07 04:21:47.310,Server,Buffer pool extension is already disabled. No action is necessary.,INFO,carga3
2026-09-07 04:21:48.150,Server,Installing Client TLS certificates to the store.,INFO,carga3
2026-09-07 04:21:48.180,Server,CPU vectorization level(s) detected: SSE SSE2 SSE3 SSSE3 SSE41 SSE42 AVX AVX2 POPCNT BMI1 BMI2 AVX512 (F CD BW DQ VL IFMA VBMI VBMI2 VNNI BITALG VPOQCNTDQ VP2INTERSECT),INFO,carga3
2026-09-07 04:21:48.300,Server,Successfully initialized the TLS configuration. Allowed TLS protocol versions are ['1.0 1.1 1.2']. Allowed TLS ciphers are ['ECDHE-ECDSA-AES128-GCM-SHA256:ECDHE-ECDSA-AES256-GCM-SHA384:ECDHE-RSA-AES128-GCM-SHA256:ECDHE-RSA-AES256-GCM-SHA384:ECDHE-ECDSA-AES128-SHA256:ECDHE-ECDSA-AES256-SHA384:ECDHE-ECDSA-AES256-SHA:ECDHE-ECDSA-AES128-SHA:AES256-GCM-SHA384:AES128-GCM-SHA256:AES256-SHA256:AES128-SHA256:AES256-SHA:AES128-SHA:!DHE-RSA-AES256-GCM-SHA384:!DHE-RSA-AES128-GCM-SHA256:!DHE-RSA-AES256-SHA:!DHE-RSA-AES128-SHA'].,CONFIGURATION,carga3
2026-09-07 04:21:48.350,Server,"Query Store settings initialized with enabled = 1,",CONFIGURATION,carga3
2026-09-07 04:21:48.380,Server,The maximum number of dedicated administrator connections for this instance is '1',INFO,carga3
2026-09-07 04:21:48.390,Server,Node configuration: node 0: CPU mask: 0x000000000000003f:0 Active CPU mask: 0x000000000000003f:0. This message provides a description of the NUMA configuration for this computer. This is an informational message only. No user action is required.,CONFIGURATION,carga3
2026-09-07 04:21:48.410,Server,Using dynamic lock allocation. Initial allocation of 2500 Lock blocks and 5000 Lock Owner blocks per node. This is an informational message only. No user action is required.,INFO,carga3
2026-09-07 04:21:48.460,Server,In-Memory OLTP initialized on lowend machine.,INFO,carga3
2026-09-07 04:21:48.540,Server,[INFO] Created Extended Events session 'hkenginexesession',INFO,carga3
2026-09-07 04:21:48.540,Server,Database Instant File Initialization: enabled. For security and performance considerations see the topic 'Database Instant File Initialization' in SQL Server Books Online. This is an informational message only. No user action is required.,PERFORMANCE,carga3
2026-09-07 04:21:48.550,Server,CLR version v4.0.30319 loaded.,INFO,carga3
2026-09-07 04:21:48.570,Server,Total Log Writer threads: 2. This is an informational message; no user action is required.,INFO,carga3
2026-09-07 04:21:48.580,Server,clwb is selected for pmem flush operation.,INFO,carga3
2026-09-07 04:21:48.600,Server,Software Usage Metrics is disabled.,INFO,carga3
2026-09-07 04:21:48.630,spid23s,"[1]. Feature Status: PVS: 0. CTR: 0. ConcurrentPFSUpdate: 1. ConcurrentGAMUpdate: 1. ConcurrentSGAMUpdate: 1, CleanupUnderUserTransaction: 0. TranLevelPVS: 0",INFO,carga3
2026-09-07 04:21:48.640,spid23s,Starting up database 'master'.,STARTUP,carga3
2026-09-07 04:21:48.840,spid23s,26 transactions rolled forward in database 'master' (1:0). This is an informational message only. No user action is required.,INFO,carga3
2026-09-07 04:21:48.920,spid23s,0 transactions rolled back in database 'master' (1:0). This is an informational message only. No user action is required.,INFO,carga3
2026-09-07 04:21:48.920,spid23s,Recovery is writing a checkpoint in database 'master' (1). This is an informational message only. No user action is required.,STARTUP,carga3
2026-09-07 04:21:49.120,spid23s,"[32762]. Feature Status: PVS: 0. CTR: 0. ConcurrentPFSUpdate: 1. ConcurrentGAMUpdate: 1. ConcurrentSGAMUpdate: 1, CleanupUnderUserTransaction: 0. TranLevelPVS: 0",INFO,carga3
2026-09-07 04:21:49.130,spid26s,"[32767]. Feature Status: PVS: 0. CTR: 0. ConcurrentPFSUpdate: 1. ConcurrentGAMUpdate: 1. ConcurrentSGAMUpdate: 1, CleanupUnderUserTransaction: 0. TranLevelPVS: 0",INFO,carga3
